,Student_ID,Action_Types,Action_Time,Cur_Proficiency
3868,332,0,11,
3869,332,39,4,
3870,332,39,2,
3871,332,44,25,
3872,332,AT58,59,"{0: 4, 1: 4, 2: 4}"
3873,332,Final Exam,90,"[4, 4, 4, 4, 4]"
3874,333,Prior Assessment Test,90,"[1, 0, 0, 0, 0]"
3875,333,AT53,6,"{0: 1, 1: 1, 4: 0}"
3876,333,AT65,44,"{0: 1, 1: 1, 4: 1}"
3877,333,40,36,
3878,333,17,13,
3879,333,AT65,8,"{0: 2, 1: 1, 4: 3}"
3880,333,32,1,
3881,333,47,52,
3882,333,AT59,5,"{0: 4, 4: 4}"
3883,333,8,30,
3884,333,AT60,28,"{0: 4, 1: 3, 2: 2}"
3885,333,9,28,
3886,333,32,8,
3887,333,22,19,
3888,333,Final Exam,90,"[4, 4, 4, 0, 4]"
3889,334,Prior Assessment Test,90,"[1, 1, 1, 0, 1]"
3890,334,43,2,
3891,334,26,22,
3892,334,AT52,1,"{1: 2, 2: 3}"
3893,334,8,4,
3894,334,45,31,
3895,334,9,43,
3896,334,41,19,
3897,334,32,2,
3898,334,17,41,
3899,334,26,29,
3900,334,AT64,4,"{0: 4, 1: 4, 3: 0}"
3901,334,21,28,
3902,334,33,26,
3903,334,Final Exam,90,"[4, 4, 4, 2, 4]"
3904,335,Prior Assessment Test,90,"[2, 3, 0, 1, 0]"
3905,335,34,47,
3906,335,AT51,11,"{2: 0, 3: 3}"
3907,335,31,21,
3908,335,27,17,
3909,335,8,50,
3910,335,40,1,
3911,335,AT54,7,"{0: 4, 1: 4, 2: 0, 3: 4}"
3912,335,Final Exam,90,"[4, 4, 0, 4, 2]"
3913,336,Prior Assessment Test,90,"[0, 1, 0, 1, 0]"
3914,336,21,60,
3915,336,AT53,7,"{0: 0, 1: 2, 4: 1}"
3916,336,39,11,
3917,336,46,51,
3918,336,9,24,
3919,336,9,12,
3920,336,18,4,
3921,336,26,30,
3922,336,17,22,
3923,336,12,51,
3924,336,14,1,
3925,336,Final Exam,90,"[3, 4, 2, 1, 4]"
3926,337,Prior Assessment Test,90,"[1, 0, 0, 1, 0]"
3927,337,AT53,2,"{0: 1, 1: 1, 4: 0}"
3928,337,AT65,27,"{0: 1, 1: 1, 4: 1}"
3929,337,8,56,
3930,337,44,44,
3931,337,46,34,
3932,337,17,33,
3933,337,12,3,
3934,337,AT63,51,"{0: 2, 3: 2, 4: 4}"
3935,337,36,12,
3936,337,Final Exam,90,"[3, 4, 0, 2, 4]"
3937,338,Prior Assessment Test,90,"[0, 1, 1, 3, 1]"
3938,338,46,18,
3939,338,AT63,2,"{0: 0, 3: 3, 4: 3}"
3940,338,AT51,1,"{2: 1, 3: 4}"
3941,338,2,50,
3942,338,47,10,
3943,338,23,37,
3944,338,11,1,
3945,338,AT55,32,"{2: 4, 4: 4}"
3946,338,AT64,7,"{0: 0, 1: 4, 3: 4}"
3947,338,26,45,
3948,338,23,25,
3949,338,Final Exam,90,"[4, 4, 4, 4, 4]"
3950,339,Prior Assessment Test,90,"[1, 4, 1, 0, 3]"
3951,339,47,19,
3952,339,12,24,
3953,339,24,22,
3954,339,47,26,
3955,339,AT64,25,"{0: 3, 1: 4, 3: 0}"
3956,339,AT64,17,"{0: 4, 1: 4, 3: 0}"
3957,339,21,26,
3958,339,AT51,40,"{2: 4, 3: 2}"
3959,339,21,42,
3960,339,27,9,
3961,339,Final Exam,90,"[4, 4, 4, 4, 4]"
3962,340,Prior Assessment Test,90,"[1, 1, 0, 1, 3]"
3963,340,8,3,
3964,340,48,27,
3965,340,26,11,
3966,340,39,12,
3967,340,AT65,9,"{0: 3, 1: 3, 4: 4}"
3968,340,AT65,35,"{0: 4, 1: 3, 4: 4}"
3969,340,44,44,
3970,340,33,31,
3971,340,1,29,
3972,340,33,13,
3973,340,AT54,39,"{0: 4, 1: 4, 2: 1, 3: 4}"
3974,340,49,7,
3975,340,Final Exam,90,"[4, 4, 4, 4, 4]"
3976,341,Prior Assessment Test,90,"[1, 1, 0, 3, 1]"
3977,341,17,14,
3978,341,AT52,1,"{1: 2, 2: 0}"
3979,341,30,32,
3980,341,23,40,
3981,341,AT59,36,"{0: 4, 4: 4}"
3982,341,AT64,18,"{0: 4, 1: 3, 3: 3}"
3983,341,Final Exam,90,"[4, 3, 0, 3, 4]"
3984,342,Prior Assessment Test,90,"[0, 0, 1, 0, 0]"
3985,342,43,15,
3986,342,AT62,16,"{0: 0, 2: 3, 3: 0}"
3987,342,39,50,
3988,342,AT65,20,"{0: 0, 1: 2, 4: 0}"
3989,342,39,21,
3990,342,40,20,
3991,342,32,2,
3992,342,26,1,
3993,342,48,42,
3994,342,48,6,
3995,342,47,13,
3996,342,49,26,
3997,342,44,45,
3998,342,Final Exam,90,"[4, 4, 4, 1, 4]"
3999,343,Prior Assessment Test,90,"[1, 1, 2, 0, 1]"
4000,343,46,1,
4001,343,44,13,
4002,343,26,1,
4003,343,22,25,
4004,343,AT52,58,"{1: 3, 2: 3}"
4005,343,0,31,
4006,343,40,23,
4007,343,44,44,
4008,343,24,19,
4009,343,AT55,34,"{2: 4, 4: 4}"
4010,343,21,24,
4011,343,Final Exam,90,"[4, 4, 4, 1, 4]"
4012,344,Prior Assessment Test,90,"[0, 0, 0, 1, 0]"
4013,344,AT59,14,"{0: 0, 4: 1}"
4014,344,14,48,
4015,344,AT69,13,"{3: 2, 4: 2}"
4016,344,40,21,
4017,344,40,5,
4018,344,26,36,
4019,344,30,9,
4020,344,AT51,5,"{2: 0, 3: 3}"
4021,344,30,7,
4022,344,14,18,
4023,344,44,3,
4024,344,AT53,37,"{0: 4, 1: 2, 4: 4}"
4025,344,AT66,26,"{1: 2, 2: 1, 3: 4, 4: 4}"
4026,344,36,5,
4027,344,27,58,
4028,344,43,2,
4029,344,AT54,37,"{0: 4, 1: 4, 2: 3, 3: 4}"
4030,344,Final Exam,90,"[4, 4, 3, 4, 4]"
4031,345,Prior Assessment Test,90,"[0, 0, 1, 1, 0]"
4032,345,21,10,
4033,345,12,57,
4034,345,AT53,5,"{0: 0, 1: 1, 4: 2}"
4035,345,AT52,7,"{1: 3, 2: 1}"
4036,345,49,3,
4037,345,AT51,49,"{2: 2, 3: 1}"
4038,345,35,25,
4039,345,49,5,
4040,345,31,37,
4041,345,24,19,
4042,345,26,9,
4043,345,4,28,
4044,345,AT63,49,"{0: 2, 3: 2, 4: 4}"
4045,345,Final Exam,90,"[2, 4, 4, 2, 4]"
4046,346,Prior Assessment Test,90,"[0, 1, 0, 1, 1]"
4047,346,AT65,7,"{0: 0, 1: 2, 4: 1}"
4048,346,46,6,
4049,346,AT69,5,"{3: 2, 4: 2}"
4050,346,40,37,
4051,346,48,40,
4052,346,8,40,
4053,346,26,4,
4054,346,23,54,
4055,346,4,54,
4056,346,11,26,
4057,346,48,8,
4058,346,Final Exam,90,"[2, 4, 0, 4, 4]"
4059,347,Prior Assessment Test,90,"[0, 0, 0, 1, 1]"
4060,347,AT53,33,"{0: 0, 1: 1, 4: 1}"
4061,347,44,31,
4062,347,40,23,
4063,347,AT69,45,"{3: 1, 4: 3}"
4064,347,AT52,32,"{1: 3, 2: 0}"
4065,347,0,31,
4066,347,31,58,
4067,347,AT51,49,"{2: 0, 3: 3}"
4068,347,44,38,
4069,347,3,7,
4070,347,39,16,
4071,347,AT51,38,"{2: 3, 3: 4}"
4072,347,Final Exam,90,"[0, 4, 3, 4, 4]"
4073,348,Prior Assessment Test,90,"[0, 0, 1, 2, 1]"
4074,348,6,33,
4075,348,6,5,
4076,348,AT53,31,"{0: 0, 1: 1, 4: 1}"
4077,348,49,16,
4078,348,AT69,16,"{3: 4, 4: 1}"
4079,348,39,27,
4080,348,12,39,
4081,348,38,28,
4082,348,48,26,
4083,348,27,1,
4084,348,AT68,41,"{0: 4, 2: 4, 3: 4, 4: 4}"
4085,348,Final Exam,90,"[4, 4, 4, 4, 4]"
4086,349,Prior Assessment Test,90,"[1, 4, 1, 1, 0]"
4087,349,39,1,
4088,349,15,7,
4089,349,AT62,7,"{0: 1, 2: 3, 3: 4}"
4090,349,17,3,
4091,349,15,32,
4092,349,Final Exam,90,"[2, 4, 4, 4, 0]"
4093,350,Prior Assessment Test,90,"[2, 2, 1, 0, 1]"
4094,350,0,6,
4095,350,25,22,
4096,350,47,49,
4097,350,10,8,
4098,350,AT64,56,"{0: 4, 1: 3, 3: 0}"
4099,350,AT53,41,"{0: 4, 1: 4, 4: 4}"
4100,350,32,15,
4101,350,21,56,
4102,350,1,50,
4103,350,AT63,39,"{0: 4, 3: 3, 4: 4}"
4104,350,Final Exam,90,"[4, 4, 4, 3, 4]"
4105,351,Prior Assessment Test,90,"[1, 1, 0, 0, 0]"
4106,351,AT65,15,"{0: 1, 1: 1, 4: 1}"
4107,351,49,45,
4108,351,41,58,
4109,351,26,15,
4110,351,0,57,
4111,351,34,31,
4112,351,25,49,
4113,351,39,37,
4114,351,AT56,2,"{0: 3, 2: 1}"
4115,351,49,47,
4116,351,49,7,
4117,351,Final Exam,90,"[3, 4, 4, 1, 4]"
4118,352,Prior Assessment Test,90,"[1, 1, 2, 1, 0]"
4119,352,17,19,
4120,352,AT64,5,"{0: 1, 1: 3, 3: 1}"
4121,352,1,27,
4122,352,AT63,2,"{0: 1, 3: 4, 4: 0}"
4123,352,AT67,17,"{0: 1, 2: 3, 3: 4, 4: 0}"
4124,352,AT66,16,"{1: 4, 2: 3, 3: 4, 4: 0}"
4125,352,21,46,
4126,352,0,6,
4127,352,32,1,
4128,352,38,32,
4129,352,48,33,
4130,352,Final Exam,90,"[4, 4, 4, 4, 4]"
4131,353,Prior Assessment Test,90,"[1, 0, 0, 2, 1]"
4132,353,6,2,
4133,353,43,54,
4134,353,AT69,25,"{3: 3, 4: 3}"
4135,353,AT67,29,"{0: 1, 2: 2, 3: 4, 4: 3}"
4136,353,45,51,
4137,353,18,41,
4138,353,29,18,
4139,353,39,9,
4140,353,44,52,
4141,353,46,2,
4142,353,38,37,
4143,353,Final Exam,90,"[3, 4, 4, 4, 4]"
4144,354,Prior Assessment Test,90,"[1, 1, 1, 1, 1]"
4145,354,8,11,
4146,354,49,12,
4147,354,44,24,
4148,354,10,30,
4149,354,4,47,
4150,354,12,12,
4151,354,49,18,
4152,354,Final Exam,90,"[1, 4, 4, 3, 3]"
4153,355,Prior Assessment Test,90,"[0, 1, 0, 0, 3]"
4154,355,40,1,
4155,355,AT53,5,"{0: 0, 1: 3, 4: 4}"
4156,355,26,3,
4157,355,8,5,
4158,355,AT64,53,"{0: 1, 1: 4, 3: 1}"
4159,355,17,37,
4160,355,0,30,
4161,355,AT64,48,"{0: 3, 1: 4, 3: 2}"
4162,355,39,53,
4163,355,0,29,
4164,355,49,19,
4165,355,Final Exam,90,"[4, 4, 4, 2, 4]"
4166,356,Prior Assessment Test,90,"[0, 1, 1, 1, 1]"
4167,356,9,52,
4168,356,47,4,
4169,356,10,29,
4170,356,40,14,
4171,356,12,9,
4172,356,10,39,
4173,356,AT51,8,"{2: 2, 3: 3}"
4174,356,4,9,
4175,356,3,20,
4176,356,Final Exam,90,"[1, 2, 2, 4, 4]"
4177,357,Prior Assessment Test,90,"[1, 0, 1, 1, 0]"
4178,357,43,43,
4179,357,1,5,
4180,357,44,6,
4181,357,23,1,
4182,357,49,35,
4183,357,6,33,
4184,357,AT67,6,"{0: 2, 2: 2, 3: 4, 4: 1}"
4185,357,14,23,
4186,357,Final Exam,90,"[3, 3, 2, 4, 2]"
4187,358,Prior Assessment Test,90,"[1, 0, 2, 1, 1]"
4188,358,4,8,
4189,358,44,21,
4190,358,31,8,
4191,358,8,8,
4192,358,AT55,51,"{2: 3, 4: 3}"
4193,358,AT64,42,"{0: 2, 1: 2, 3: 1}"
4194,358,AT62,8,"{0: 2, 2: 3, 3: 2}"
4195,358,AT52,46,"{1: 3, 2: 3}"
4196,358,36,34,
4197,358,44,18,
4198,358,39,39,
4199,358,AT64,3,"{0: 3, 1: 4, 3: 2}"
4200,358,6,32,
4201,358,Final Exam,90,"[3, 4, 4, 3, 4]"
4202,359,Prior Assessment Test,90,"[0, 0, 2, 0, 0]"
4203,359,21,25,
4204,359,AT59,2,"{0: 0, 4: 1}"
4205,359,AT53,52,"{0: 0, 1: 1, 4: 1}"
4206,359,44,1,
4207,359,1,60,
4208,359,27,11,
4209,359,AT51,7,"{2: 4, 3: 3}"
4210,359,46,10,
4211,359,AT51,1,"{2: 4, 3: 4}"
4212,359,31,2,
4213,359,Final Exam,90,"[0, 4, 4, 4, 3]"
4214,360,Prior Assessment Test,90,"[1, 0, 1, 1, 1]"
4215,360,26,37,
4216,360,AT62,3,"{0: 1, 2: 1, 3: 2}"
4217,360,44,33,
4218,360,6,2,
4219,360,21,34,
4220,360,31,33,
4221,360,AT69,18,"{3: 3, 4: 4}"
4222,360,32,51,
4223,360,39,60,
4224,360,Final Exam,90,"[1, 4, 4, 3, 4]"
4225,361,Prior Assessment Test,90,"[0, 0, 1, 1, 3]"
4226,361,AT55,22,"{2: 2, 4: 3}"
4227,361,44,2,
4228,361,25,7,
4229,361,AT68,49,"{0: 0, 2: 4, 3: 2, 4: 4}"
4230,361,AT51,22,"{2: 4, 3: 3}"
4231,361,26,22,
4232,361,39,1,
4233,361,26,45,
4234,361,AT63,5,"{0: 2, 3: 4, 4: 4}"
4235,361,AT60,37,"{0: 3, 1: 2, 2: 4}"
4236,361,AT65,34,"{0: 4, 1: 2, 4: 4}"
4237,361,11,45,
4238,361,AT53,2,"{0: 4, 1: 4, 4: 4}"
4239,361,Final Exam,90,"[4, 4, 4, 4, 4]"
4240,362,Prior Assessment Test,90,"[0, 0, 1, 0, 1]"
4241,362,9,27,
4242,362,40,26,
4243,362,18,36,
4244,362,12,12,
4245,362,10,13,
4246,362,9,16,
4247,362,44,23,
4248,362,26,32,
4249,362,AT51,14,"{2: 4, 3: 2}"
4250,362,48,25,
4251,362,27,32,
4252,362,Final Exam,90,"[2, 2, 4, 2, 4]"
4253,363,Prior Assessment Test,90,"[1, 2, 2, 1, 0]"
4254,363,45,15,
4255,363,38,25,
4256,363,38,1,
4257,363,44,42,
4258,363,AT59,30,"{0: 2, 4: 1}"
4259,363,AT56,27,"{0: 4, 2: 4}"
4260,363,49,55,
4261,363,Final Exam,90,"[4, 4, 4, 1, 1]"
4262,364,Prior Assessment Test,90,"[0, 0, 1, 1, 0]"
4263,364,40,9,
4264,364,43,57,
4265,364,AT55,1,"{2: 4, 4: 0}"
4266,364,AT53,34,"{0: 2, 1: 1, 4: 0}"
4267,364,8,60,
4268,364,AT60,16,"{0: 2, 1: 3, 2: 4}"
4269,364,1,1,
4270,364,22,19,
4271,364,AT51,13,"{2: 4, 3: 3}"
4272,364,34,56,
4273,364,AT59,42,"{0: 2, 4: 1}"
4274,364,8,17,
4275,364,17,30,
4276,364,Final Exam,90,"[3, 4, 4, 4, 2]"
4277,365,Prior Assessment Test,90,"[1, 0, 0, 0, 1]"
4278,365,AT53,45,"{0: 1, 1: 1, 4: 1}"
4279,365,AT65,24,"{0: 1, 1: 2, 4: 1}"
4280,365,8,12,
4281,365,39,1,
4282,365,47,11,
4283,365,10,45,
4284,365,8,15,
4285,365,49,37,
4286,365,44,38,
4287,365,49,27,
4288,365,47,1,
4289,365,Final Exam,90,"[2, 4, 4, 0, 4]"
4290,366,Prior Assessment Test,90,"[1, 1, 1, 0, 1]"
4291,366,40,39,
4292,366,12,2,
4293,366,48,2,
4294,366,35,1,
4295,366,8,30,
4296,366,15,7,
4297,366,Final Exam,90,"[1, 3, 2, 1, 4]"
4298,367,Prior Assessment Test,90,"[1, 0, 0, 0, 1]"
4299,367,40,33,
4300,367,25,16,
4301,367,48,18,
4302,367,AT53,7,"{0: 2, 1: 1, 4: 4}"
4303,367,17,38,
4304,367,47,28,
4305,367,AT53,15,"{0: 3, 1: 4, 4: 4}"
4306,367,AT56,1,"{0: 4, 2: 1}"
4307,367,18,11,
4308,367,35,49,
4309,367,AT57,53,"{1: 4, 2: 4}"
4310,367,21,8,
4311,367,1,46,
4312,367,3,57,
4313,367,12,12,
4314,367,Final Exam,90,"[4, 4, 4, 4, 4]"
4315,368,Prior Assessment Test,90,"[4, 1, 0, 2, 1]"
4316,368,44,22,
4317,368,12,53,
4318,368,33,2,
4319,368,23,38,
4320,368,AT66,25,"{1: 2, 2: 0, 3: 4, 4: 3}"
4321,368,Final Exam,90,"[4, 2, 0, 4, 3]"
4322,369,Prior Assessment Test,90,"[1, 0, 2, 1, 0]"
4323,369,AT59,60,"{0: 1, 4: 1}"
4324,369,26,18,
4325,369,9,30,
4326,369,0,31,
4327,369,24,16,
4328,369,30,52,
4329,369,30,7,
4330,369,4,1,
4331,369,31,18,
4332,369,AT55,44,"{2: 4, 4: 4}"
4333,369,33,54,
4334,369,41,31,
4335,369,15,45,
4336,369,Final Exam,90,"[4, 2, 4, 4, 4]"
4337,370,Prior Assessment Test,90,"[0, 1, 0, 0, 0]"
4338,370,49,4,
4339,370,AT59,1,"{0: 0, 4: 1}"
4340,370,Final Exam,90,"[0, 2, 0, 0, 2]"
4341,371,Prior Assessment Test,90,"[0, 1, 0, 0, 0]"
4342,371,AT59,15,"{0: 0, 4: 1}"
4343,371,49,25,
4344,371,44,5,
4345,371,40,15,
4346,371,41,52,
4347,371,40,10,
4348,371,31,49,
4349,371,14,44,
4350,371,8,13,
4351,371,AT64,10,"{0: 4, 1: 4, 3: 0}"
4352,371,18,45,
4353,371,39,28,
4354,371,9,11,
4355,371,18,36,
4356,371,Final Exam,90,"[4, 4, 4, 0, 4]"
4357,372,Prior Assessment Test,90,"[0, 0, 0, 1, 0]"
4358,372,44,35,
4359,372,49,8,
4360,372,AT64,29,"{0: 0, 1: 4, 3: 1}"
4361,372,21,40,
4362,372,46,49,
4363,372,AT63,16,"{0: 0, 3: 1, 4: 3}"
4364,372,8,1,
4365,372,AT69,21,"{3: 2, 4: 4}"
4366,372,3,24,
4367,372,39,12,
4368,372,39,16,
4369,372,6,41,
4370,372,14,55,
4371,372,38,30,
4372,372,20,7,
4373,372,Final Exam,90,"[4, 4, 4, 4, 4]"
4374,373,Prior Assessment Test,90,"[1, 1, 1, 1, 0]"
4375,373,34,26,
4376,373,12,33,
4377,373,31,54,
4378,373,43,1,
4379,373,49,19,
4380,373,39,3,
4381,373,1,49,
4382,373,AT62,8,"{0: 1, 2: 4, 3: 1}"
4383,373,Final Exam,90,"[1, 3, 4, 1, 3]"
4384,374,Prior Assessment Test,90,"[1, 1, 1, 1, 0]"
4385,374,AT65,21,"{0: 1, 1: 1, 4: 1}"
4386,374,34,29,
4387,374,AT51,18,"{2: 2, 3: 1}"
4388,374,34,19,
4389,374,10,60,
4390,374,44,23,
4391,374,12,26,
4392,374,39,36,
4393,374,Final Exam,90,"[1, 2, 4, 2, 4]"
4394,375,Prior Assessment Test,90,"[0, 1, 2, 1, 2]"
4395,375,14,9,
4396,375,48,16,
4397,375,AT64,17,"{0: 2, 1: 1, 3: 2}"
4398,375,41,49,
4399,375,40,56,
4400,375,40,50,
4401,375,44,39,
4402,375,Final Exam,90,"[4, 3, 2, 2, 3]"
4403,376,Prior Assessment Test,90,"[3, 1, 1, 1, 1]"
4404,376,AT59,49,"{0: 3, 4: 2}"
4405,376,9,1,
4406,376,43,21,
4407,376,15,36,
4408,376,47,5,
4409,376,28,42,
4410,376,Final Exam,90,"[4, 3, 4, 1, 2]"
4411,377,Prior Assessment Test,90,"[0, 0, 1, 1, 3]"
4412,377,43,17,
4413,377,12,43,
4414,377,47,9,
4415,377,44,23,
4416,377,32,4,
4417,377,39,24,
4418,377,21,6,
4419,377,21,16,
4420,377,AT51,35,"{2: 4, 3: 4}"
4421,377,Final Exam,90,"[0, 2, 4, 4, 4]"
4422,378,Prior Assessment Test,90,"[1, 2, 1, 1, 0]"
4423,378,AT52,54,"{1: 3, 2: 1}"
4424,378,34,3,
4425,378,39,33,
4426,378,43,18,
4427,378,8,12,
4428,378,AT55,7,"{2: 4, 4: 2}"
4429,378,19,22,
4430,378,31,25,
4431,378,12,9,
4432,378,Final Exam,90,"[1, 4, 4, 2, 4]"
4433,379,Prior Assessment Test,90,"[0, 1, 0, 4, 1]"
4434,379,11,19,
4435,379,AT66,13,"{1: 2, 2: 1, 3: 4, 4: 1}"
4436,379,14,21,
4437,379,2,60,
4438,379,12,5,
4439,379,38,33,
4440,379,AT64,47,"{0: 3, 1: 2, 3: 4}"
4441,379,AT60,24,"{0: 3, 1: 3, 2: 3}"
4442,379,24,43,
4443,379,Final Exam,90,"[3, 3, 3, 4, 3]"
4444,380,Prior Assessment Test,90,"[1, 1, 1, 0, 2]"
4445,380,44,58,
4446,380,43,42,
4447,380,44,28,
4448,380,15,23,
4449,380,AT63,45,"{0: 1, 3: 0, 4: 3}"
4450,380,43,34,
4451,380,10,56,
4452,380,48,41,
4453,380,21,25,
4454,380,Final Exam,90,"[2, 4, 4, 1, 4]"
4455,381,Prior Assessment Test,90,"[1, 2, 2, 1, 0]"
4456,381,32,31,
4457,381,17,13,
4458,381,AT51,23,"{2: 3, 3: 2}"
4459,381,38,1,
4460,381,31,54,
4461,381,Final Exam,90,"[4, 2, 4, 2, 1]"
4462,382,Prior Assessment Test,90,"[1, 0, 0, 2, 1]"
4463,382,6,22,
4464,382,12,54,
4465,382,45,24,
4466,382,6,21,
4467,382,AT53,1,"{0: 1, 1: 1, 4: 2}"
4468,382,AT63,1,"{0: 1, 3: 4, 4: 3}"
4469,382,44,23,
4470,382,49,38,
4471,382,10,47,
4472,382,Final Exam,90,"[1, 3, 4, 4, 4]"
4473,383,Prior Assessment Test,90,"[0, 1, 1, 0, 2]"
4474,383,21,46,
4475,383,AT62,31,"{0: 0, 2: 2, 3: 1}"
4476,383,25,19,
4477,383,47,50,
4478,383,AT68,50,"{0: 0, 2: 3, 3: 2, 4: 3}"
4479,383,AT55,23,"{2: 4, 4: 4}"
4480,383,15,42,
4481,383,49,9,
4482,383,49,22,
4483,383,23,33,
4484,383,Final Exam,90,"[1, 4, 4, 2, 4]"
4485,384,Prior Assessment Test,90,"[0, 1, 1, 1, 0]"
4486,384,47,17,
4487,384,21,12,
4488,384,11,5,
4489,384,34,8,
4490,384,AT55,24,"{2: 3, 4: 0}"
4491,384,14,1,
4492,384,44,12,
4493,384,40,34,
4494,384,29,1,
4495,384,3,35,
4496,384,Final Exam,90,"[4, 3, 4, 4, 4]"
4497,385,Prior Assessment Test,90,"[1, 1, 1, 0, 1]"
4498,385,46,60,
4499,385,17,4,
4500,385,39,4,
4501,385,5,12,
4502,385,AT63,50,"{0: 4, 3: 0, 4: 3}"
4503,385,12,28,
4504,385,32,52,
4505,385,Final Exam,90,"[4, 4, 4, 0, 4]"
4506,386,Prior Assessment Test,90,"[3, 1, 0, 1, 1]"
4507,386,40,14,
4508,386,44,21,
4509,386,44,15,
4510,386,41,23,
4511,386,5,41,
4512,386,Final Exam,90,"[4, 4, 0, 1, 3]"
4513,387,Prior Assessment Test,90,"[1, 1, 2, 1, 0]"
4514,387,AT52,15,"{1: 2, 2: 2}"
4515,387,32,5,
4516,387,1,3,
4517,387,1,57,
4518,387,21,13,
4519,387,Final Exam,90,"[1, 4, 4, 3, 0]"
4520,388,Prior Assessment Test,90,"[0, 3, 1, 0, 0]"
4521,388,31,36,
4522,388,39,11,
4523,388,AT57,22,"{1: 3, 2: 4}"
4524,388,19,1,
4525,388,49,33,
4526,388,19,27,
4527,388,27,3,
4528,388,26,1,
4529,388,Final Exam,90,"[1, 4, 4, 0, 4]"
4530,389,Prior Assessment Test,90,"[1, 0, 1, 0, 0]"
4531,389,AT59,7,"{0: 1, 4: 1}"
4532,389,26,1,
4533,389,AT63,12,"{0: 2, 3: 0, 4: 2}"
4534,389,0,10,
4535,389,31,59,
4536,389,AT56,26,"{0: 3, 2: 1}"
4537,389,25,7,
4538,389,AT63,7,"{0: 3, 3: 2, 4: 4}"
4539,389,34,54,
4540,389,AT62,8,"{0: 3, 2: 2, 3: 3}"
4541,389,AT63,12,"{0: 3, 3: 4, 4: 4}"
4542,389,AT54,29,"{0: 4, 1: 0, 2: 2, 3: 4}"
4543,389,AT58,39,"{0: 4, 1: 0, 2: 4}"
4544,389,44,4,
4545,389,Final Exam,90,"[4, 1, 4, 4, 4]"
4546,390,Prior Assessment Test,90,"[0, 0, 0, 0, 1]"
4547,390,44,6,
4548,390,AT52,55,"{1: 1, 2: 1}"
4549,390,47,33,
4550,390,47,18,
4551,390,40,47,
4552,390,22,12,
4553,390,31,13,
4554,390,8,1,
4555,390,44,4,
4556,390,17,13,
4557,390,17,22,
4558,390,AT60,46,"{0: 3, 1: 4, 2: 4}"
4559,390,Final Exam,90,"[3, 4, 4, 0, 4]"
4560,391,Prior Assessment Test,90,"[1, 1, 2, 0, 0]"
4561,391,AT65,44,"{0: 1, 1: 1, 4: 1}"
4562,391,46,40,
4563,391,AT63,25,"{0: 1, 3: 0, 4: 3}"
4564,391,25,1,
4565,391,15,4,
4566,391,8,5,
4567,391,AT55,19,"{2: 4, 4: 4}"
4568,391,26,24,
4569,391,Final Exam,90,"[3, 4, 4, 0, 4]"
4570,392,Prior Assessment Test,90,"[0, 1, 1, 1, 1]"
4571,392,40,11,
4572,392,AT69,37,"{3: 1, 4: 3}"
4573,392,44,57,
4574,392,9,33,
4575,392,21,20,
4576,392,AT68,1,"{0: 0, 2: 1, 3: 2, 4: 4}"
4577,392,26,43,
4578,392,3,44,
4579,392,26,11,
4580,392,AT64,7,"{0: 3, 1: 3, 3: 4}"
4581,392,Final Exam,90,"[3, 3, 1, 4, 4]"
4582,393,Prior Assessment Test,90,"[3, 0, 0, 1, 1]"
4583,393,34,3,
4584,393,26,32,
4585,393,AT63,52,"{0: 3, 3: 2, 4: 3}"
4586,393,30,58,
4587,393,4,11,
4588,393,5,29,
4589,393,18,60,
4590,393,44,39,
4591,393,27,53,
4592,393,AT60,54,"{0: 4, 1: 3, 2: 0}"
4593,393,AT53,25,"{0: 4, 1: 4, 4: 4}"
4594,393,Final Exam,90,"[4, 4, 0, 4, 4]"
4595,394,Prior Assessment Test,90,"[1, 0, 1, 0, 1]"
4596,394,9,2,
4597,394,45,14,
4598,394,45,8,
4599,394,AT55,16,"{2: 4, 4: 2}"
4600,394,21,29,
4601,394,22,47,
4602,394,AT69,31,"{3: 1, 4: 3}"
4603,394,AT55,26,"{2: 4, 4: 4}"
4604,394,44,4,
4605,394,Final Exam,90,"[2, 2, 4, 1, 4]"
4606,395,Prior Assessment Test,90,"[1, 3, 1, 0, 0]"
4607,395,44,55,
4608,395,49,35,
4609,395,15,37,
4610,395,AT59,34,"{0: 1, 4: 1}"
4611,395,17,52,
4612,395,0,15,
4613,395,14,48,
4614,395,24,21,
4615,395,17,5,
4616,395,21,3,
4617,395,AT51,7,"{2: 4, 3: 2}"
4618,395,23,45,
4619,395,34,34,
4620,395,Final Exam,90,"[4, 4, 4, 4, 4]"
4621,396,Prior Assessment Test,90,"[1, 1, 0, 1, 0]"
4622,396,34,45,
4623,396,22,23,
4624,396,20,21,
4625,396,40,36,
4626,396,17,7,
4627,396,33,6,
4628,396,AT52,1,"{1: 3, 2: 0}"
4629,396,22,49,
4630,396,40,25,
4631,396,28,31,
4632,396,31,41,
4633,396,40,27,
4634,396,18,45,
4635,396,32,15,
4636,396,Final Exam,90,"[4, 4, 3, 4, 4]"
4637,397,Prior Assessment Test,90,"[0, 1, 1, 1, 0]"
4638,397,49,37,
4639,397,AT51,46,"{2: 1, 3: 2}"
4640,397,AT52,5,"{1: 3, 2: 1}"
4641,397,AT51,56,"{2: 1, 3: 3}"
4642,397,40,52,
4643,397,AT53,46,"{0: 3, 1: 3, 4: 1}"
