Student_ID,Action_Types,Cur_Proficiency
641,AT18,"{1: 2, 2: 1, 3: 2}"
641,2,{}
641,10,{}
641,8,{}
641,AT14,{4: 2}
641,AT15,{2: 2}
641,1,{}
641,Final Exam,"[2, 2, 2, 2, 2]"
642,Prior Assessment Test,"[1, 0, 0, 0, 0]"
642,10,{}
642,AT18,"{1: 2, 2: 2, 3: 2}"
642,AT20,{4: 2}
642,1,{}
642,3,{}
642,1,{}
642,1,{}
642,AT19,"{0: 2, 1: 2}"
642,Final Exam,"[2, 2, 2, 2, 2]"
643,Prior Assessment Test,"[0, 0, 0, 1, 1]"
643,AT12,"{2: 0, 3: 1, 4: 1}"
643,AT12,"{2: 0, 3: 2, 4: 1}"
643,10,{}
643,6,{}
643,AT19,"{0: 1, 1: 1}"
643,AT19,"{0: 2, 1: 1}"
643,AT12,"{2: 1, 3: 2, 4: 2}"
643,AT18,"{1: 2, 2: 1, 3: 2}"
643,Final Exam,"[2, 2, 1, 2, 2]"
644,Prior Assessment Test,"[1, 0, 0, 0, 1]"
644,AT18,"{1: 0, 2: 0, 3: 0}"
644,AT17,"{0: 2, 1: 0, 3: 0}"
644,AT12,"{2: 1, 3: 2, 4: 2}"
644,5,{}
644,5,{}
644,AT18,"{1: 2, 2: 2, 3: 2}"
644,Final Exam,"[2, 2, 2, 2, 2]"
645,Prior Assessment Test,"[0, 0, 1, 0, 0]"
645,AT17,"{0: 1, 1: 2, 3: 1}"
645,AT17,"{0: 1, 1: 2, 3: 1}"
645,AT17,"{0: 2, 1: 2, 3: 1}"
645,AT12,"{2: 2, 3: 2, 4: 1}"
645,6,{}
645,AT20,{4: 2}
645,Final Exam,"[2, 2, 2, 2, 2]"
646,Prior Assessment Test,"[0, 0, 1, 0, 0]"
646,8,{}
646,8,{}
646,AT17,"{0: 1, 1: 0, 3: 0}"
646,AT12,"{2: 2, 3: 0, 4: 1}"
646,AT17,"{0: 1, 1: 0, 3: 0}"
646,AT12,"{2: 2, 3: 0, 4: 1}"
646,AT19,"{0: 2, 1: 0}"
646,AT17,"{0: 2, 1: 0, 3: 2}"
646,Final Exam,"[2, 0, 2, 2, 1]"
647,Prior Assessment Test,"[0, 0, 0, 0, 0]"
647,10,{}
647,AT12,"{2: 0, 3: 1, 4: 0}"
647,AT19,"{0: 2, 1: 2}"
647,AT12,"{2: 0, 3: 1, 4: 0}"
647,AT12,"{2: 0, 3: 1, 4: 0}"
647,AT12,"{2: 0, 3: 1, 4: 0}"
647,AT12,"{2: 2, 3: 2, 4: 1}"
647,AT20,{4: 2}
647,Final Exam,"[2, 2, 2, 2, 2]"
648,Prior Assessment Test,"[2, 0, 1, 0, 1]"
648,AT18,"{1: 0, 2: 1, 3: 0}"
648,AT13,{1: 1}
648,AT18,"{1: 2, 2: 1, 3: 0}"
648,AT12,"{2: 1, 3: 0, 4: 1}"
648,AT12,"{2: 2, 3: 1, 4: 2}"
648,AT11,{3: 2}
648,Final Exam,"[2, 2, 2, 2, 2]"
649,Prior Assessment Test,"[0, 0, 0, 0, 1]"
649,AT18,"{1: 0, 2: 0, 3: 0}"
649,AT20,{4: 2}
649,AT17,"{0: 0, 1: 1, 3: 1}"
649,AT15,{2: 1}
649,AT17,"{0: 0, 1: 2, 3: 2}"
649,AT19,"{0: 2, 1: 2}"
649,AT12,"{2: 1, 3: 2, 4: 2}"
649,AT12,"{2: 1, 3: 2, 4: 2}"
649,Final Exam,"[2, 2, 1, 2, 2]"
650,Prior Assessment Test,"[0, 0, 0, 0, 0]"
650,AT12,"{2: 0, 3: 0, 4: 0}"
650,AT19,"{0: 1, 1: 0}"
650,AT12,"{2: 1, 3: 0, 4: 0}"
650,5,{}
650,AT19,"{0: 1, 1: 2}"
650,AT18,"{1: 2, 2: 2, 3: 0}"
650,AT17,"{0: 2, 1: 2, 3: 0}"
650,AT12,"{2: 2, 3: 0, 4: 0}"
650,Final Exam,"[2, 2, 2, 0, 0]"
651,Prior Assessment Test,"[0, 0, 0, 0, 0]"
651,AT18,"{1: 0, 2: 1, 3: 1}"
651,AT18,"{1: 0, 2: 1, 3: 1}"
651,AT17,"{0: 0, 1: 1, 3: 1}"
651,10,{}
651,AT20,{4: 1}
651,AT19,"{0: 2, 1: 2}"
651,AT12,"{2: 1, 3: 1, 4: 1}"
651,AT12,"{2: 2, 3: 1, 4: 1}"
651,Final Exam,"[2, 2, 2, 1, 1]"
652,Prior Assessment Test,"[0, 0, 0, 0, 0]"
652,6,{}
652,AT19,"{0: 0, 1: 0}"
652,10,{}
652,AT12,"{2: 0, 3: 0, 4: 0}"
652,AT17,"{0: 1, 1: 0, 3: 0}"
652,AT17,"{0: 1, 1: 1, 3: 0}"
652,3,{}
652,AT12,"{2: 1, 3: 0, 4: 0}"
652,Final Exam,"[2, 1, 1, 0, 0]"
653,Prior Assessment Test,"[0, 0, 1, 0, 0]"
653,AT12,"{2: 2, 3: 0, 4: 0}"
653,AT17,"{0: 1, 1: 1, 3: 0}"
653,AT18,"{1: 2, 2: 2, 3: 1}"
653,AT12,"{2: 2, 3: 1, 4: 0}"
653,AT20,{4: 0}
653,3,{}
653,1,{}
653,AT12,"{2: 2, 3: 2, 4: 2}"
653,Final Exam,"[2, 2, 2, 2, 2]"
654,Prior Assessment Test,"[1, 0, 1, 0, 1]"
654,AT17,"{0: 1, 1: 0, 3: 1}"
654,AT20,{4: 1}
654,AT17,"{0: 1, 1: 0, 3: 2}"
654,9,{}
654,AT14,{4: 2}
654,AT17,"{0: 1, 1: 0, 3: 2}"
654,AT19,"{0: 1, 1: 0}"
654,AT19,"{0: 1, 1: 0}"
654,Final Exam,"[1, 0, 2, 2, 2]"
655,Prior Assessment Test,"[0, 0, 0, 0, 1]"
655,AT18,"{1: 0, 2: 0, 3: 1}"
655,5,{}
655,1,{}
655,AT17,"{0: 2, 1: 2, 3: 2}"
655,AT12,"{2: 2, 3: 2, 4: 1}"
655,AT14,{4: 2}
655,Final Exam,"[2, 2, 2, 2, 2]"
656,Prior Assessment Test,"[0, 0, 0, 1, 0]"
656,AT12,"{2: 2, 3: 2, 4: 1}"
656,AT19,"{0: 1, 1: 1}"
656,AT14,{4: 1}
656,AT19,"{0: 1, 1: 1}"
656,AT19,"{0: 2, 1: 2}"
656,AT12,"{2: 2, 3: 2, 4: 2}"
656,Final Exam,"[2, 2, 2, 2, 2]"
657,Prior Assessment Test,"[0, 0, 0, 1, 0]"
657,AT12,"{2: 0, 3: 1, 4: 0}"
657,AT19,"{0: 0, 1: 0}"
657,AT18,"{1: 1, 2: 0, 3: 1}"
657,AT18,"{1: 1, 2: 0, 3: 1}"
657,AT17,"{0: 0, 1: 1, 3: 1}"
657,AT18,"{1: 1, 2: 0, 3: 1}"
657,AT17,"{0: 1, 1: 2, 3: 1}"
657,AT17,"{0: 1, 1: 2, 3: 1}"
657,Final Exam,"[1, 2, 0, 1, 0]"
658,Prior Assessment Test,"[0, 0, 1, 0, 0]"
658,AT12,"{2: 2, 3: 2, 4: 2}"
658,AT19,"{0: 2, 1: 2}"
658,Final Exam,"[2, 2, 2, 2, 2]"
659,Prior Assessment Test,"[0, 0, 1, 0, 0]"
659,10,{}
659,AT14,{4: 2}
659,AT17,"{0: 1, 1: 2, 3: 1}"
659,AT17,"{0: 2, 1: 2, 3: 2}"
659,8,{}
659,2,{}
659,AT15,{2: 2}
659,Final Exam,"[2, 2, 2, 2, 2]"
660,Prior Assessment Test,"[0, 1, 0, 0, 1]"
660,AT16,{2: 1}
660,AT12,"{2: 2, 3: 2, 4: 2}"
660,AT19,"{0: 1, 1: 2}"
660,3,{}
660,1,{}
660,AT19,"{0: 2, 1: 2}"
660,Final Exam,"[2, 2, 2, 2, 2]"
661,Prior Assessment Test,"[0, 1, 0, 0, 0]"
661,AT12,"{2: 1, 3: 1, 4: 1}"
661,AT19,"{0: 0, 1: 1}"
661,AT18,"{1: 2, 2: 2, 3: 2}"
661,AT19,"{0: 2, 1: 2}"
661,10,{}
661,6,{}
661,AT14,{4: 2}
661,Final Exam,"[2, 2, 2, 2, 2]"
662,Prior Assessment Test,"[0, 0, 0, 0, 0]"
662,5,{}
662,AT17,"{0: 1, 1: 2, 3: 0}"
662,AT19,"{0: 1, 1: 2}"
662,1,{}
662,AT12,"{2: 2, 3: 1, 4: 1}"
662,1,{}
662,AT12,"{2: 2, 3: 2, 4: 2}"
662,3,{}
662,Final Exam,"[2, 2, 2, 2, 2]"
663,Prior Assessment Test,"[0, 1, 0, 0, 0]"
663,AT17,"{0: 1, 1: 2, 3: 1}"
663,AT12,"{2: 0, 3: 1, 4: 0}"
663,AT17,"{0: 1, 1: 2, 3: 2}"
663,10,{}
663,8,{}
663,AT19,"{0: 2, 1: 2}"
663,10,{}
663,AT12,"{2: 2, 3: 2, 4: 2}"
663,Final Exam,"[2, 2, 2, 2, 2]"
664,Prior Assessment Test,"[0, 0, 1, 1, 0]"
664,AT17,"{0: 1, 1: 2, 3: 1}"
664,1,{}
664,AT17,"{0: 1, 1: 2, 3: 2}"
664,10,{}
664,1,{}
664,8,{}
664,AT20,{4: 2}
664,AT19,"{0: 1, 1: 2}"
664,Final Exam,"[1, 2, 2, 2, 2]"
665,Prior Assessment Test,"[1, 0, 0, 0, 1]"
665,AT12,"{2: 0, 3: 0, 4: 2}"
665,AT17,"{0: 2, 1: 1, 3: 1}"
665,AT18,"{1: 1, 2: 1, 3: 2}"
665,5,{}
665,5,{}
665,5,{}
665,AT18,"{1: 2, 2: 2, 3: 2}"
665,Final Exam,"[2, 2, 2, 2, 2]"
666,Prior Assessment Test,"[0, 0, 0, 0, 0]"
666,1,{}
666,AT14,{4: 0}
666,5,{}
666,AT18,"{1: 2, 2: 2, 3: 2}"
666,1,{}
666,AT14,{4: 1}
666,AT20,{4: 1}
666,AT20,{4: 2}
666,Final Exam,"[2, 2, 2, 2, 2]"
667,Prior Assessment Test,"[0, 0, 0, 0, 0]"
667,10,{}
667,AT17,"{0: 1, 1: 1, 3: 1}"
667,AT14,{4: 2}
667,AT17,"{0: 2, 1: 2, 3: 2}"
667,8,{}
667,2,{}
667,8,{}
667,AT15,{2: 2}
667,Final Exam,"[2, 2, 2, 2, 2]"
668,Prior Assessment Test,"[0, 0, 0, 0, 1]"
668,AT12,"{2: 1, 3: 2, 4: 2}"
668,AT17,"{0: 1, 1: 0, 3: 2}"
668,5,{}
668,AT19,"{0: 2, 1: 2}"
668,8,{}
668,AT15,{2: 2}
668,Final Exam,"[2, 2, 2, 2, 2]"
669,Prior Assessment Test,"[0, 1, 0, 0, 0]"
669,AT19,"{0: 2, 1: 2}"
669,AT12,"{2: 1, 3: 0, 4: 0}"
669,AT12,"{2: 2, 3: 0, 4: 1}"
669,AT12,"{2: 2, 3: 0, 4: 1}"
669,AT12,"{2: 2, 3: 1, 4: 2}"
669,AT11,{3: 2}
669,Final Exam,"[2, 2, 2, 2, 2]"
670,Prior Assessment Test,"[0, 0, 0, 1, 0]"
670,AT17,"{0: 1, 1: 1, 3: 2}"
670,AT19,"{0: 1, 1: 1}"
670,6,{}
670,AT17,"{0: 1, 1: 1, 3: 2}"
670,5,{}
670,6,{}
670,AT17,"{0: 2, 1: 2, 3: 2}"
670,AT12,"{2: 0, 3: 2, 4: 2}"
670,Final Exam,"[2, 2, 0, 2, 2]"
671,Prior Assessment Test,"[0, 0, 0, 0, 0]"
671,AT12,"{2: 2, 3: 2, 4: 1}"
671,10,{}
671,6,{}
671,AT19,"{0: 0, 1: 0}"
671,AT19,"{0: 0, 1: 0}"
671,AT17,"{0: 1, 1: 0, 3: 2}"
671,AT14,{4: 2}
671,AT19,"{0: 2, 1: 2}"
671,Final Exam,"[2, 2, 2, 2, 2]"
672,Prior Assessment Test,"[0, 1, 1, 0, 0]"
672,AT16,{2: 1}
672,AT17,"{0: 0, 1: 1, 3: 1}"
672,AT17,"{0: 0, 1: 1, 3: 1}"
672,AT12,"{2: 1, 3: 1, 4: 2}"
672,AT19,"{0: 1, 1: 2}"
672,AT12,"{2: 1, 3: 2, 4: 2}"
672,AT16,{2: 2}
672,AT19,"{0: 2, 1: 2}"
672,Final Exam,"[2, 2, 2, 2, 2]"
673,Prior Assessment Test,"[1, 0, 0, 0, 0]"
673,2,{}
673,AT12,"{2: 1, 3: 1, 4: 1}"
673,AT12,"{2: 1, 3: 1, 4: 1}"
673,1,{}
673,AT20,{4: 2}
673,AT17,"{0: 1, 1: 0, 3: 1}"
673,AT17,"{0: 1, 1: 0, 3: 2}"
673,AT18,"{1: 0, 2: 1, 3: 2}"
673,Final Exam,"[1, 0, 1, 2, 2]"
674,Prior Assessment Test,"[0, 1, 0, 0, 0]"
674,AT17,"{0: 1, 1: 2, 3: 1}"
674,AT12,"{2: 0, 3: 2, 4: 1}"
674,10,{}
674,1,{}
674,1,{}
674,10,{}
674,AT20,{4: 2}
674,AT16,{2: 2}
674,Final Exam,"[1, 2, 2, 2, 2]"
675,Prior Assessment Test,"[0, 1, 0, 0, 0]"
675,AT12,"{2: 1, 3: 0, 4: 1}"
675,AT12,"{2: 1, 3: 1, 4: 2}"
675,AT18,"{1: 2, 2: 2, 3: 2}"
675,AT19,"{0: 0, 1: 2}"
675,3,{}
675,AT19,"{0: 2, 1: 2}"
675,Final Exam,"[2, 2, 2, 2, 2]"
676,Prior Assessment Test,"[0, 0, 0, 1, 0]"
676,AT17,"{0: 0, 1: 1, 3: 1}"
676,AT17,"{0: 0, 1: 2, 3: 1}"
676,AT12,"{2: 1, 3: 2, 4: 0}"
676,3,{}
676,10,{}
676,3,{}
676,AT12,"{2: 2, 3: 2, 4: 2}"
676,AT19,"{0: 2, 1: 2}"
676,Final Exam,"[2, 2, 2, 2, 2]"
677,Prior Assessment Test,"[0, 0, 0, 1, 0]"
677,AT18,"{1: 1, 2: 0, 3: 1}"
677,AT13,{1: 1}
677,10,{}
677,AT17,"{0: 0, 1: 1, 3: 1}"
677,AT14,{4: 1}
677,AT12,"{2: 1, 3: 2, 4: 2}"
677,5,{}
677,AT17,"{0: 1, 1: 2, 3: 2}"
677,Final Exam,"[1, 2, 2, 2, 2]"
678,Prior Assessment Test,"[0, 1, 0, 0, 0]"
678,AT12,"{2: 0, 3: 0, 4: 0}"
678,5,{}
678,AT13,{1: 1}
678,6,{}
678,AT12,"{2: 0, 3: 0, 4: 1}"
678,AT19,"{0: 2, 1: 2}"
678,AT12,"{2: 0, 3: 0, 4: 1}"
678,AT12,"{2: 0, 3: 0, 4: 1}"
678,Final Exam,"[2, 2, 0, 0, 1]"
679,Prior Assessment Test,"[0, 1, 0, 0, 0]"
679,9,{}
679,10,{}
679,AT20,{4: 2}
679,AT17,"{0: 0, 1: 1, 3: 0}"
679,AT18,"{1: 1, 2: 2, 3: 1}"
679,AT17,"{0: 1, 1: 2, 3: 1}"
679,AT17,"{0: 2, 1: 2, 3: 2}"
679,Final Exam,"[2, 2, 2, 2, 2]"
680,Prior Assessment Test,"[0, 1, 1, 0, 0]"
680,10,{}
680,AT19,"{0: 1, 1: 2}"
680,AT12,"{2: 1, 3: 0, 4: 2}"
680,AT18,"{1: 2, 2: 2, 3: 2}"
680,AT19,"{0: 1, 1: 2}"
680,3,{}
680,AT19,"{0: 2, 1: 2}"
680,Final Exam,"[2, 2, 2, 2, 2]"
681,Prior Assessment Test,"[1, 1, 1, 0, 0]"
681,AT13,{1: 2}
681,5,{}
681,10,{}
681,AT17,"{0: 2, 1: 2, 3: 1}"
681,AT12,"{2: 2, 3: 2, 4: 2}"
681,Final Exam,"[2, 2, 2, 2, 2]"
682,Prior Assessment Test,"[0, 0, 0, 0, 0]"
682,AT17,"{0: 1, 1: 1, 3: 0}"
682,AT17,"{0: 2, 1: 2, 3: 1}"
682,AT12,"{2: 2, 3: 2, 4: 1}"
682,AT14,{4: 2}
682,Final Exam,"[2, 2, 2, 2, 2]"
683,Prior Assessment Test,"[0, 0, 0, 0, 0]"
683,AT13,{1: 0}
683,AT12,"{2: 0, 3: 0, 4: 0}"
683,AT19,"{0: 1, 1: 1}"
683,AT12,"{2: 2, 3: 2, 4: 0}"
683,AT19,"{0: 2, 1: 2}"
683,10,{}
683,AT12,"{2: 2, 3: 2, 4: 2}"
683,Final Exam,"[2, 2, 2, 2, 2]"
684,Prior Assessment Test,"[0, 0, 1, 0, 0]"
684,AT18,"{1: 0, 2: 1, 3: 0}"
684,AT19,"{0: 1, 1: 1}"
684,AT18,"{1: 1, 2: 1, 3: 0}"
684,AT17,"{0: 1, 1: 1, 3: 0}"
684,10,{}
684,AT14,{4: 2}
684,AT17,"{0: 1, 1: 1, 3: 1}"
684,AT19,"{0: 2, 1: 2}"
684,Final Exam,"[2, 2, 2, 1, 2]"
685,Prior Assessment Test,"[0, 0, 0, 0, 0]"
685,5,{}
685,AT12,"{2: 1, 3: 0, 4: 0}"
685,AT17,"{0: 1, 1: 2, 3: 0}"
685,AT17,"{0: 1, 1: 2, 3: 0}"
685,AT12,"{2: 1, 3: 0, 4: 0}"
685,AT18,"{1: 2, 2: 1, 3: 0}"
685,AT12,"{2: 1, 3: 0, 4: 0}"
685,AT12,"{2: 1, 3: 0, 4: 0}"
685,Final Exam,"[1, 2, 1, 0, 0]"
686,Prior Assessment Test,"[0, 0, 0, 1, 0]"
686,AT12,"{2: 0, 3: 2, 4: 1}"
686,10,{}
686,AT14,{4: 2}
686,AT19,"{0: 1, 1: 1}"
686,AT19,"{0: 1, 1: 1}"
686,AT17,"{0: 2, 1: 1, 3: 2}"
686,5,{}
686,AT18,"{1: 2, 2: 2, 3: 2}"
686,Final Exam,"[2, 2, 2, 2, 2]"
687,Prior Assessment Test,"[0, 0, 0, 0, 0]"
687,AT17,"{0: 0, 1: 1, 3: 0}"
687,AT12,"{2: 0, 3: 0, 4: 0}"
687,AT12,"{2: 2, 3: 1, 4: 1}"
687,AT14,{4: 1}
687,AT17,"{0: 0, 1: 1, 3: 1}"
687,AT12,"{2: 2, 3: 1, 4: 1}"
687,AT17,"{0: 1, 1: 2, 3: 2}"
687,1,{}
687,Final Exam,"[2, 2, 2, 2, 1]"
688,Prior Assessment Test,"[0, 0, 0, 0, 0]"
688,AT17,"{0: 1, 1: 0, 3: 0}"
688,AT12,"{2: 2, 3: 1, 4: 0}"
688,AT12,"{2: 2, 3: 1, 4: 0}"
688,AT12,"{2: 2, 3: 1, 4: 0}"
688,1,{}
688,AT17,"{0: 2, 1: 2, 3: 1}"
688,AT12,"{2: 2, 3: 1, 4: 0}"
688,AT12,"{2: 2, 3: 2, 4: 0}"
688,Final Exam,"[2, 2, 2, 2, 0]"
689,Prior Assessment Test,"[0, 0, 1, 0, 1]"
689,AT12,"{2: 2, 3: 1, 4: 2}"
689,AT17,"{0: 1, 1: 1, 3: 2}"
689,AT17,"{0: 1, 1: 1, 3: 2}"
689,AT17,"{0: 1, 1: 1, 3: 2}"
689,AT19,"{0: 1, 1: 1}"
689,AT17,"{0: 1, 1: 1, 3: 2}"
689,AT17,"{0: 1, 1: 1, 3: 2}"
689,AT19,"{0: 2, 1: 2}"
689,Final Exam,"[2, 2, 2, 2, 2]"
690,Prior Assessment Test,"[0, 0, 1, 0, 0]"
690,AT12,"{2: 2, 3: 1, 4: 2}"
690,AT17,"{0: 0, 1: 0, 3: 1}"
690,AT17,"{0: 0, 1: 0, 3: 1}"
690,AT17,"{0: 0, 1: 0, 3: 1}"
690,AT17,"{0: 1, 1: 0, 3: 2}"
690,AT17,"{0: 1, 1: 0, 3: 2}"
690,AT17,"{0: 1, 1: 1, 3: 2}"
690,AT19,"{0: 1, 1: 1}"
690,Final Exam,"[1, 1, 2, 2, 2]"
691,Prior Assessment Test,"[0, 1, 0, 0, 0]"
691,AT19,"{0: 2, 1: 2}"
691,AT12,"{2: 0, 3: 0, 4: 0}"
691,AT12,"{2: 2, 3: 2, 4: 2}"
691,Final Exam,"[2, 2, 2, 2, 2]"
692,Prior Assessment Test,"[0, 0, 0, 1, 1]"
692,6,{}
692,3,{}
692,AT17,"{0: 0, 1: 0, 3: 1}"
692,1,{}
692,AT17,"{0: 1, 1: 1, 3: 1}"
692,AT17,"{0: 2, 1: 1, 3: 2}"
692,AT13,{1: 2}
692,AT12,"{2: 0, 3: 2, 4: 2}"
692,Final Exam,"[2, 2, 0, 2, 2]"
693,Prior Assessment Test,"[0, 0, 0, 0, 0]"
693,AT18,"{1: 0, 2: 0, 3: 0}"
693,2,{}
693,AT18,"{1: 2, 2: 2, 3: 2}"
693,1,{}
693,10,{}
693,AT14,{4: 1}
693,6,{}
693,AT19,"{0: 2, 1: 2}"
693,Final Exam,"[2, 2, 2, 2, 2]"
694,Prior Assessment Test,"[1, 0, 0, 1, 0]"
694,AT19,"{0: 2, 1: 1}"
694,AT14,{4: 0}
694,AT18,"{1: 2, 2: 1, 3: 2}"
694,10,{}
694,10,{}
694,10,{}
694,AT12,"{2: 2, 3: 2, 4: 2}"
694,Final Exam,"[2, 2, 2, 2, 2]"
695,Prior Assessment Test,"[1, 0, 0, 0, 0]"
695,AT18,"{1: 2, 2: 2, 3: 2}"
695,1,{}
695,6,{}
695,6,{}
695,AT19,"{0: 2, 1: 2}"
695,AT20,{4: 2}
695,Final Exam,"[2, 2, 2, 2, 2]"
696,Prior Assessment Test,"[0, 0, 1, 0, 0]"
696,AT18,"{1: 1, 2: 2, 3: 2}"
696,AT20,{4: 1}
696,10,{}
696,AT17,"{0: 1, 1: 2, 3: 2}"
696,AT12,"{2: 2, 3: 2, 4: 2}"
696,AT19,"{0: 2, 1: 2}"
696,Final Exam,"[2, 2, 2, 2, 2]"
697,Prior Assessment Test,"[0, 0, 0, 0, 0]"
697,AT18,"{1: 1, 2: 0, 3: 1}"
697,5,{}
697,10,{}
697,AT15,{2: 2}
697,AT17,"{0: 1, 1: 2, 3: 1}"
697,AT17,"{0: 2, 1: 2, 3: 1}"
697,AT12,"{2: 2, 3: 2, 4: 2}"
697,Final Exam,"[2, 2, 2, 2, 2]"
698,Prior Assessment Test,"[1, 0, 0, 0, 0]"
698,AT17,"{0: 1, 1: 0, 3: 0}"
698,AT18,"{1: 2, 2: 2, 3: 2}"
698,6,{}
698,1,{}
698,AT19,"{0: 2, 1: 2}"
698,AT20,{4: 0}
698,6,{}
698,AT20,{4: 2}
698,Final Exam,"[2, 2, 2, 2, 2]"
699,Prior Assessment Test,"[0, 0, 0, 0, 0]"
699,AT17,"{0: 1, 1: 1, 3: 2}"
699,10,{}
699,1,{}
699,AT14,{4: 1}
699,6,{}
699,6,{}
699,10,{}
699,AT19,"{0: 2, 1: 2}"
699,Final Exam,"[2, 2, 2, 2, 2]"
700,Prior Assessment Test,"[0, 0, 0, 1, 0]"
700,AT18,"{1: 0, 2: 0, 3: 1}"
700,10,{}
700,AT17,"{0: 1, 1: 1, 3: 2}"
700,AT19,"{0: 2, 1: 2}"
700,10,{}
700,AT12,"{2: 2, 3: 2, 4: 2}"
700,Final Exam,"[2, 2, 2, 2, 2]"
701,Prior Assessment Test,"[0, 0, 0, 1, 1]"
701,AT19,"{0: 1, 1: 1}"
701,AT17,"{0: 2, 1: 2, 3: 2}"
701,10,{}
701,AT12,"{2: 0, 3: 2, 4: 1}"
701,10,{}
701,10,{}
701,AT12,"{2: 2, 3: 2, 4: 2}"
701,Final Exam,"[2, 2, 2, 2, 2]"
702,Prior Assessment Test,"[0, 1, 0, 0, 0]"
702,5,{}
702,AT17,"{0: 1, 1: 2, 3: 1}"
702,AT12,"{2: 0, 3: 1, 4: 0}"
702,3,{}
702,1,{}
702,3,{}
702,AT17,"{0: 1, 1: 2, 3: 1}"
702,AT17,"{0: 1, 1: 2, 3: 2}"
702,Final Exam,"[1, 2, 0, 2, 0]"
703,Prior Assessment Test,"[1, 1, 0, 0, 0]"
703,3,{}
703,AT12,"{2: 0, 3: 0, 4: 1}"
703,AT17,"{0: 2, 1: 1, 3: 0}"
703,AT18,"{1: 1, 2: 1, 3: 1}"
703,AT18,"{1: 1, 2: 1, 3: 1}"
703,AT18,"{1: 2, 2: 2, 3: 2}"
703,AT20,{4: 2}
703,Final Exam,"[2, 2, 2, 2, 2]"
704,Prior Assessment Test,"[0, 1, 0, 0, 0]"
704,AT18,"{1: 2, 2: 1, 3: 1}"
704,AT12,"{2: 1, 3: 1, 4: 0}"
704,AT12,"{2: 2, 3: 1, 4: 0}"
704,AT14,{4: 0}
704,AT12,"{2: 2, 3: 1, 4: 0}"
704,AT17,"{0: 0, 1: 2, 3: 1}"
704,AT17,"{0: 1, 1: 2, 3: 1}"
704,AT12,"{2: 2, 3: 2, 4: 2}"
704,Final Exam,"[1, 2, 2, 2, 2]"
705,Prior Assessment Test,"[0, 1, 0, 0, 1]"
705,5,{}
705,AT14,{4: 2}
705,AT18,"{1: 1, 2: 1, 3: 1}"
705,AT18,"{1: 1, 2: 1, 3: 1}"
705,AT19,"{0: 1, 1: 2}"
705,AT17,"{0: 1, 1: 2, 3: 1}"
705,AT18,"{1: 2, 2: 1, 3: 1}"
705,AT17,"{0: 2, 1: 2, 3: 1}"
705,Final Exam,"[2, 2, 1, 1, 2]"
706,Prior Assessment Test,"[0, 0, 0, 0, 0]"
706,AT18,"{1: 2, 2: 2, 3: 2}"
706,AT20,{4: 2}
706,1,{}
706,1,{}
706,AT17,"{0: 2, 1: 2, 3: 2}"
706,Final Exam,"[2, 2, 2, 2, 2]"
707,Prior Assessment Test,"[0, 1, 1, 0, 0]"
707,8,{}
707,10,{}
707,AT19,"{0: 0, 1: 1}"
707,AT18,"{1: 2, 2: 2, 3: 0}"
707,1,{}
707,AT20,{4: 1}
707,AT17,"{0: 2, 1: 2, 3: 2}"
707,AT14,{4: 2}
707,Final Exam,"[2, 2, 2, 2, 2]"
708,Prior Assessment Test,"[0, 1, 1, 0, 0]"
708,AT16,{2: 2}
708,AT17,"{0: 0, 1: 2, 3: 0}"
708,AT17,"{0: 1, 1: 2, 3: 1}"
708,AT12,"{2: 2, 3: 2, 4: 2}"
708,3,{}
708,3,{}
708,1,{}
708,AT19,"{0: 2, 1: 2}"
708,Final Exam,"[2, 2, 2, 2, 2]"
709,Prior Assessment Test,"[1, 1, 0, 1, 1]"
709,AT12,"{2: 2, 3: 2, 4: 2}"
709,AT19,"{0: 1, 1: 1}"
709,AT19,"{0: 1, 1: 1}"
709,AT19,"{0: 1, 1: 1}"
709,AT19,"{0: 2, 1: 2}"
709,Final Exam,"[2, 2, 2, 2, 2]"
710,Prior Assessment Test,"[0, 1, 0, 1, 0]"
710,AT12,"{2: 0, 3: 1, 4: 0}"
710,5,{}
710,6,{}
710,3,{}
710,AT16,{2: 0}
710,AT17,"{0: 0, 1: 2, 3: 1}"
710,AT12,"{2: 1, 3: 1, 4: 2}"
710,AT17,"{0: 0, 1: 2, 3: 1}"
710,Final Exam,"[0, 2, 1, 1, 2]"
711,Prior Assessment Test,"[0, 1, 0, 0, 0]"
711,3,{}
711,10,{}
711,AT17,"{0: 2, 1: 1, 3: 2}"
711,AT12,"{2: 0, 3: 2, 4: 1}"
711,AT13,{1: 2}
711,AT12,"{2: 0, 3: 2, 4: 2}"
711,8,{}
711,AT12,"{2: 2, 3: 2, 4: 2}"
711,Final Exam,"[2, 2, 2, 2, 2]"
712,Prior Assessment Test,"[0, 0, 0, 1, 0]"
712,AT17,"{0: 0, 1: 1, 3: 1}"
712,AT12,"{2: 0, 3: 1, 4: 0}"
712,AT18,"{1: 2, 2: 0, 3: 1}"
712,AT18,"{1: 2, 2: 0, 3: 1}"
712,AT12,"{2: 0, 3: 1, 4: 0}"
712,AT16,{2: 1}
712,AT12,"{2: 2, 3: 2, 4: 0}"
712,AT17,"{0: 0, 1: 2, 3: 2}"
712,Final Exam,"[0, 2, 2, 2, 0]"
713,Prior Assessment Test,"[0, 0, 1, 0, 0]"
