Student_ID,Action_Types,Cur_Proficiency
806,Final Exam,"[1, 2, 2, 2, 2]"
807,Prior Assessment Test,"[0, 0, 0, 0, 0]"
807,AT17,{0: 2}
807,AT13,"{1: 1, 3: 1}"
807,7,{}
807,3,{}
807,2,{}
807,AT18,"{1: 2, 4: 2}"
807,AT20,"{2: 2, 3: 2}"
807,Final Exam,"[2, 2, 2, 2, 2]"
808,Prior Assessment Test,"[0, 0, 0, 0, 0]"
808,AT13,"{1: 0, 3: 0}"
808,9,{}
808,9,{}
808,10,{}
808,AT20,"{2: 2, 3: 2}"
808,10,{}
808,3,{}
808,AT18,"{1: 2, 4: 2}"
808,Final Exam,"[1, 2, 2, 2, 2]"
809,Prior Assessment Test,"[0, 0, 0, 0, 0]"
809,5,{}
809,AT18,"{1: 1, 4: 2}"
809,10,{}
809,6,{}
809,2,{}
809,2,{}
809,AT13,"{1: 2, 3: 2}"
809,AT15,{0: 2}
809,Final Exam,"[2, 2, 2, 2, 2]"
810,Prior Assessment Test,"[0, 0, 0, 0, 0]"
810,AT13,"{1: 0, 3: 0}"
810,AT18,"{1: 0, 4: 0}"
810,AT13,"{1: 2, 3: 2}"
810,8,{}
810,1,{}
810,7,{}
810,AT20,"{2: 1, 3: 2}"
810,9,{}
810,Final Exam,"[1, 2, 2, 2, 1]"
811,Prior Assessment Test,"[0, 0, 0, 0, 1]"
811,AT13,"{1: 1, 3: 1}"
811,3,{}
811,AT13,"{1: 2, 3: 1}"
811,9,{}
811,AT19,{3: 1}
811,10,{}
811,AT20,"{2: 2, 3: 1}"
811,AT14,{3: 1}
811,Final Exam,"[2, 2, 2, 1, 2]"
812,Prior Assessment Test,"[0, 0, 0, 0, 0]"
812,AT13,"{1: 1, 3: 1}"
812,3,{}
812,7,{}
812,2,{}
812,AT12,{4: 2}
812,AT20,"{2: 1, 3: 1}"
812,2,{}
812,10,{}
812,Final Exam,"[1, 2, 2, 1, 2]"
813,Prior Assessment Test,"[0, 0, 0, 1, 0]"
813,AT15,{0: 1}
813,5,{}
813,AT18,"{1: 1, 4: 0}"
813,AT13,"{1: 1, 3: 1}"
813,10,{}
813,10,{}
813,AT20,"{2: 2, 3: 2}"
813,AT17,{0: 2}
813,Final Exam,"[2, 2, 2, 2, 0]"
814,Prior Assessment Test,"[1, 0, 0, 0, 1]"
814,8,{}
814,5,{}
814,5,{}
814,AT19,{3: 2}
814,6,{}
814,AT17,{0: 2}
814,AT18,"{1: 2, 4: 1}"
814,AT12,{4: 2}
814,Final Exam,"[2, 2, 0, 2, 2]"
815,Prior Assessment Test,"[0, 0, 1, 0, 0]"
815,AT19,{3: 0}
815,2,{}
815,2,{}
815,AT13,"{1: 0, 3: 0}"
815,2,{}
815,2,{}
815,AT13,"{1: 2, 3: 0}"
815,AT20,"{2: 2, 3: 0}"
815,Final Exam,"[0, 2, 2, 0, 0]"
816,Prior Assessment Test,"[0, 1, 0, 1, 0]"
816,5,{}
816,9,{}
816,AT15,{0: 0}
816,AT18,"{1: 1, 4: 0}"
816,AT20,"{2: 1, 3: 1}"
816,AT11,{3: 1}
816,AT14,{3: 1}
816,AT18,"{1: 1, 4: 0}"
816,Final Exam,"[0, 1, 1, 1, 0]"
817,Prior Assessment Test,"[0, 0, 0, 0, 0]"
817,7,{}
817,AT13,"{1: 2, 3: 1}"
817,8,{}
817,10,{}
817,5,{}
817,AT18,"{1: 2, 4: 2}"
817,AT15,{0: 2}
817,AT20,"{2: 2, 3: 2}"
817,Final Exam,"[2, 2, 2, 2, 2]"
818,Prior Assessment Test,"[1, 0, 0, 0, 1]"
818,10,{}
818,1,{}
818,1,{}
818,AT12,{4: 2}
818,8,{}
818,AT15,{0: 2}
818,AT13,"{1: 0, 3: 2}"
818,AT20,"{2: 2, 3: 2}"
818,Final Exam,"[2, 0, 2, 2, 2]"
819,Prior Assessment Test,"[0, 1, 2, 0, 0]"
819,AT12,{4: 1}
819,5,{}
819,5,{}
819,5,{}
819,3,{}
819,AT18,"{1: 2, 4: 2}"
819,AT14,{3: 1}
819,AT17,{0: 2}
819,Final Exam,"[2, 2, 2, 1, 2]"
820,Prior Assessment Test,"[0, 0, 0, 0, 0]"
820,AT12,{4: 2}
820,5,{}
820,AT13,"{1: 0, 3: 1}"
820,AT13,"{1: 0, 3: 1}"
820,5,{}
820,10,{}
820,5,{}
820,AT13,"{1: 2, 3: 2}"
820,Final Exam,"[2, 2, 0, 2, 2]"
821,Prior Assessment Test,"[0, 0, 0, 0, 0]"
821,8,{}
821,10,{}
821,8,{}
821,2,{}
821,5,{}
821,2,{}
821,6,{}
821,8,{}
821,Final Exam,"[2, 2, 2, 2, 0]"
822,Prior Assessment Test,"[1, 0, 0, 0, 1]"
822,5,{}
822,8,{}
822,AT13,"{1: 0, 3: 2}"
822,7,{}
822,10,{}
822,9,{}
822,7,{}
822,AT17,{0: 2}
822,Final Exam,"[2, 1, 2, 2, 2]"
823,Prior Assessment Test,"[0, 0, 0, 0, 0]"
823,7,{}
823,6,{}
823,AT12,{4: 2}
823,5,{}
823,5,{}
823,AT13,"{1: 2, 3: 2}"
823,1,{}
823,AT20,"{2: 1, 3: 2}"
823,Final Exam,"[2, 2, 1, 2, 2]"
824,Prior Assessment Test,"[0, 0, 0, 0, 0]"
824,3,{}
824,AT17,{0: 0}
824,AT13,"{1: 0, 3: 0}"
824,3,{}
824,6,{}
824,5,{}
824,9,{}
824,2,{}
824,Final Exam,"[1, 0, 1, 0, 1]"
825,Prior Assessment Test,"[1, 0, 0, 0, 0]"
825,5,{}
825,6,{}
825,3,{}
825,AT18,"{1: 2, 4: 1}"
825,AT15,{0: 2}
825,AT19,{3: 1}
825,AT14,{3: 1}
825,AT12,{4: 1}
825,Final Exam,"[2, 2, 0, 1, 1]"
826,Prior Assessment Test,"[1, 0, 1, 0, 0]"
826,8,{}
826,AT12,{4: 0}
826,2,{}
826,AT13,"{1: 2, 3: 1}"
826,8,{}
826,9,{}
826,AT18,"{1: 2, 4: 0}"
826,AT18,"{1: 2, 4: 0}"
826,Final Exam,"[1, 2, 2, 2, 0]"
827,Prior Assessment Test,"[0, 0, 0, 0, 0]"
827,2,{}
827,2,{}
827,AT12,{4: 0}
827,AT13,"{1: 2, 3: 0}"
827,AT15,{0: 2}
827,8,{}
827,8,{}
827,AT20,"{2: 2, 3: 2}"
827,Final Exam,"[2, 2, 2, 2, 0]"
828,Prior Assessment Test,"[0, 0, 0, 0, 0]"
828,AT13,"{1: 2, 3: 1}"
828,5,{}
828,9,{}
828,AT20,"{2: 0, 3: 2}"
828,AT18,"{1: 2, 4: 1}"
828,7,{}
828,5,{}
828,AT12,{4: 2}
828,Final Exam,"[2, 2, 0, 2, 2]"
829,Prior Assessment Test,"[0, 2, 0, 0, 0]"
829,AT13,"{1: 2, 3: 2}"
829,1,{}
829,AT12,{4: 0}
829,9,{}
829,AT12,{4: 0}
829,1,{}
829,AT20,"{2: 2, 3: 2}"
829,AT12,{4: 0}
829,Final Exam,"[2, 2, 2, 2, 0]"
830,Prior Assessment Test,"[0, 0, 1, 0, 0]"
830,AT20,"{2: 2, 3: 0}"
830,6,{}
830,5,{}
830,5,{}
830,5,{}
830,7,{}
830,AT13,"{1: 0, 3: 1}"
830,AT14,{3: 1}
830,Final Exam,"[1, 0, 2, 1, 2]"
831,Prior Assessment Test,"[1, 0, 1, 1, 0]"
831,AT12,{4: 1}
831,2,{}
831,AT12,{4: 2}
831,AT13,"{1: 1, 3: 1}"
831,AT13,"{1: 2, 3: 2}"
831,1,{}
831,AT20,"{2: 2, 3: 2}"
831,AT17,{0: 2}
831,Final Exam,"[2, 2, 2, 2, 2]"
832,Prior Assessment Test,"[1, 0, 0, 0, 0]"
832,1,{}
832,8,{}
832,7,{}
832,2,{}
832,AT12,{4: 2}
832,AT13,"{1: 1, 3: 2}"
832,6,{}
832,AT20,"{2: 2, 3: 2}"
832,Final Exam,"[1, 2, 2, 2, 2]"
833,Prior Assessment Test,"[0, 1, 0, 0, 0]"
833,7,{}
833,10,{}
833,AT20,"{2: 0, 3: 0}"
833,AT17,{0: 2}
833,AT13,"{1: 2, 3: 1}"
833,9,{}
833,AT14,{3: 2}
833,AT20,"{2: 2, 3: 2}"
833,Final Exam,"[2, 2, 2, 2, 0]"
834,Prior Assessment Test,"[0, 0, 0, 0, 0]"
834,AT15,{0: 0}
834,7,{}
834,9,{}
834,6,{}
834,7,{}
834,10,{}
834,AT20,"{2: 0, 3: 2}"
834,AT18,"{1: 2, 4: 1}"
834,Final Exam,"[1, 2, 0, 2, 1]"
835,Prior Assessment Test,"[0, 0, 0, 0, 0]"
835,8,{}
835,AT13,"{1: 2, 3: 1}"
835,5,{}
835,1,{}
835,AT20,"{2: 2, 3: 2}"
835,6,{}
835,AT17,{0: 2}
835,AT18,"{1: 2, 4: 0}"
835,Final Exam,"[2, 2, 2, 2, 0]"
836,Prior Assessment Test,"[1, 0, 0, 0, 0]"
836,10,{}
836,10,{}
836,AT15,{0: 2}
836,AT20,"{2: 2, 3: 0}"
836,AT19,{3: 1}
836,AT13,"{1: 0, 3: 1}"
836,AT13,"{1: 1, 3: 2}"
836,AT18,"{1: 1, 4: 1}"
836,Final Exam,"[2, 1, 2, 2, 1]"
837,Prior Assessment Test,"[0, 0, 0, 0, 0]"
837,10,{}
837,2,{}
837,3,{}
837,8,{}
837,6,{}
837,AT18,"{1: 2, 4: 1}"
837,8,{}
837,AT20,"{2: 2, 3: 2}"
837,Final Exam,"[2, 2, 2, 2, 1]"
838,Prior Assessment Test,"[0, 1, 1, 0, 1]"
838,AT18,"{1: 2, 4: 1}"
838,5,{}
838,5,{}
838,8,{}
838,5,{}
838,AT15,{0: 2}
838,AT19,{3: 2}
838,AT20,"{2: 1, 3: 2}"
838,Final Exam,"[2, 2, 1, 2, 1]"
839,Prior Assessment Test,"[0, 0, 1, 1, 1]"
839,AT18,"{1: 0, 4: 2}"
839,AT20,"{2: 1, 3: 1}"
839,AT17,{0: 0}
839,AT17,{0: 1}
839,2,{}
839,AT16,{1: 2}
839,AT20,"{2: 2, 3: 1}"
839,AT15,{0: 2}
839,Final Exam,"[2, 2, 2, 1, 2]"
840,Prior Assessment Test,"[0, 0, 0, 1, 1]"
840,2,{}
840,5,{}
840,8,{}
840,AT12,{4: 2}
840,AT13,"{1: 1, 3: 2}"
840,AT17,{0: 1}
840,AT20,"{2: 2, 3: 2}"
840,AT15,{0: 1}
840,Final Exam,"[1, 1, 2, 2, 2]"
841,Prior Assessment Test,"[0, 0, 0, 0, 0]"
841,AT15,{0: 0}
841,AT18,"{1: 2, 4: 2}"
841,AT20,"{2: 0, 3: 0}"
841,AT15,{0: 0}
841,AT15,{0: 2}
841,8,{}
841,8,{}
841,AT20,"{2: 2, 3: 2}"
841,Final Exam,"[2, 2, 2, 2, 2]"
842,Prior Assessment Test,"[0, 1, 0, 0, 0]"
842,AT20,"{2: 0, 3: 1}"
842,AT18,"{1: 1, 4: 1}"
842,AT12,{4: 2}
842,2,{}
842,AT15,{0: 2}
842,AT13,"{1: 1, 3: 1}"
842,8,{}
842,AT20,"{2: 1, 3: 2}"
842,Final Exam,"[2, 1, 1, 2, 2]"
843,Prior Assessment Test,"[1, 0, 0, 0, 0]"
843,5,{}
843,9,{}
843,7,{}
843,5,{}
843,8,{}
843,AT11,{3: 2}
843,AT15,{0: 2}
843,AT18,"{1: 0, 4: 2}"
843,Final Exam,"[2, 0, 1, 2, 2]"
844,Prior Assessment Test,"[0, 0, 1, 1, 0]"
844,AT13,"{1: 1, 3: 2}"
844,AT18,"{1: 2, 4: 1}"
844,5,{}
844,8,{}
844,1,{}
844,AT12,{4: 1}
844,AT15,{0: 2}
844,AT20,"{2: 2, 3: 2}"
844,Final Exam,"[2, 2, 2, 2, 1]"
845,Prior Assessment Test,"[0, 0, 0, 0, 0]"
845,5,{}
845,6,{}
845,8,{}
845,2,{}
845,AT12,{4: 2}
845,AT13,"{1: 2, 3: 2}"
845,8,{}
845,AT20,"{2: 2, 3: 2}"
845,Final Exam,"[1, 2, 2, 2, 2]"
846,Prior Assessment Test,"[0, 0, 0, 0, 0]"
846,10,{}
846,7,{}
846,6,{}
846,AT13,"{1: 2, 3: 2}"
846,AT15,{0: 2}
846,9,{}
846,7,{}
846,AT18,"{1: 2, 4: 1}"
846,Final Exam,"[2, 2, 0, 2, 1]"
847,Prior Assessment Test,"[0, 0, 0, 0, 0]"
847,AT20,"{2: 2, 3: 2}"
847,3,{}
847,3,{}
847,6,{}
847,10,{}
847,3,{}
847,10,{}
847,3,{}
847,Final Exam,"[2, 2, 2, 2, 2]"
848,Prior Assessment Test,"[0, 0, 1, 1, 1]"
848,8,{}
848,5,{}
848,8,{}
848,2,{}
848,AT18,"{1: 2, 4: 2}"
848,AT20,"{2: 2, 3: 2}"
848,AT17,{0: 2}
848,Final Exam,"[2, 2, 2, 2, 2]"
849,Prior Assessment Test,"[0, 0, 0, 0, 0]"
849,7,{}
849,6,{}
849,2,{}
849,AT20,"{2: 1, 3: 0}"
849,6,{}
849,1,{}
849,AT18,"{1: 2, 4: 2}"
849,AT15,{0: 2}
849,Final Exam,"[2, 2, 1, 0, 2]"
850,Prior Assessment Test,"[1, 0, 0, 0, 0]"
850,5,{}
850,AT12,{4: 1}
850,9,{}
850,3,{}
850,8,{}
850,3,{}
850,AT18,"{1: 2, 4: 2}"
850,AT15,{0: 1}
850,Final Exam,"[1, 2, 2, 0, 2]"
851,Prior Assessment Test,"[0, 0, 0, 0, 0]"
851,AT13,"{1: 2, 3: 2}"
851,10,{}
851,3,{}
851,AT17,{0: 2}
851,2,{}
851,8,{}
851,9,{}
851,AT12,{4: 0}
851,Final Exam,"[2, 2, 2, 2, 0]"
852,Prior Assessment Test,"[0, 0, 0, 1, 0]"
852,AT18,"{1: 2, 4: 1}"
852,6,{}
852,7,{}
852,5,{}
852,AT12,{4: 2}
852,5,{}
852,5,{}
852,AT15,{0: 2}
852,Final Exam,"[2, 2, 0, 2, 2]"
853,Prior Assessment Test,"[0, 0, 0, 0, 1]"
853,8,{}
853,2,{}
853,AT12,{4: 2}
853,2,{}
853,AT20,"{2: 2, 3: 1}"
853,AT13,"{1: 0, 3: 1}"
853,5,{}
853,AT17,{0: 1}
853,Final Exam,"[1, 0, 2, 2, 2]"
854,Prior Assessment Test,"[0, 0, 0, 0, 0]"
854,AT12,{4: 2}
854,AT20,"{2: 2, 3: 2}"
854,10,{}
854,10,{}
854,6,{}
854,6,{}
854,10,{}
854,AT18,"{1: 2, 4: 2}"
854,Final Exam,"[2, 2, 2, 2, 2]"
855,Prior Assessment Test,"[0, 0, 1, 0, 1]"
855,5,{}
855,3,{}
855,AT18,"{1: 2, 4: 2}"
855,AT20,"{2: 2, 3: 2}"
855,AT15,{0: 2}
855,Final Exam,"[2, 2, 2, 2, 2]"
856,Prior Assessment Test,"[1, 0, 0, 1, 0]"
856,AT17,{0: 2}
856,8,{}
856,AT20,"{2: 2, 3: 2}"
856,AT18,"{1: 1, 4: 2}"
856,10,{}
856,6,{}
856,AT16,{1: 2}
856,Final Exam,"[2, 2, 2, 2, 2]"
857,Prior Assessment Test,"[0, 0, 0, 0, 0]"
857,8,{}
857,AT20,"{2: 0, 3: 0}"
857,10,{}
857,9,{}
857,AT17,{0: 0}
857,AT15,{0: 1}
857,AT12,{4: 1}
857,AT18,"{1: 2, 4: 1}"
857,Final Exam,"[1, 2, 1, 0, 1]"
858,Prior Assessment Test,"[1, 1, 0, 0, 0]"
858,AT18,"{1: 2, 4: 2}"
858,5,{}
858,AT20,"{2: 0, 3: 2}"
858,9,{}
858,5,{}
858,AT17,{0: 2}
858,AT20,"{2: 2, 3: 2}"
858,Final Exam,"[2, 2, 2, 2, 2]"
859,Prior Assessment Test,"[0, 0, 0, 1, 1]"
859,AT11,{3: 2}
859,9,{}
859,3,{}
859,3,{}
859,3,{}
859,AT18,"{1: 2, 4: 2}"
859,AT20,"{2: 2, 3: 2}"
859,AT15,{0: 2}
859,Final Exam,"[2, 2, 2, 2, 2]"
860,Prior Assessment Test,"[0, 0, 0, 0, 1]"
860,3,{}
860,9,{}
860,9,{}
860,3,{}
860,3,{}
860,6,{}
860,6,{}
860,AT13,"{1: 2, 3: 0}"
860,Final Exam,"[0, 2, 2, 0, 2]"
861,Prior Assessment Test,"[0, 0, 0, 0, 0]"
861,AT18,"{1: 0, 4: 0}"
861,6,{}
861,2,{}
861,2,{}
861,3,{}
861,2,{}
861,2,{}
861,AT18,"{1: 2, 4: 0}"
861,Final Exam,"[0, 2, 2, 0, 0]"
862,Prior Assessment Test,"[0, 0, 0, 0, 0]"
862,9,{}
862,AT12,{4: 1}
862,8,{}
862,AT18,"{1: 2, 4: 2}"
862,AT20,"{2: 0, 3: 2}"
862,9,{}
862,1,{}
862,2,{}
862,Final Exam,"[2, 2, 1, 2, 2]"
863,Prior Assessment Test,"[0, 0, 0, 0, 1]"
863,AT13,"{1: 2, 3: 2}"
863,AT20,"{2: 2, 3: 2}"
863,AT12,{4: 2}
863,AT15,{0: 1}
863,AT15,{0: 2}
863,Final Exam,"[2, 2, 2, 2, 2]"
864,Prior Assessment Test,"[0, 0, 0, 1, 1]"
864,10,{}
864,7,{}
864,3,{}
864,1,{}
864,6,{}
864,AT16,{1: 2}
864,AT20,"{2: 0, 3: 2}"
864,AT20,"{2: 1, 3: 2}"
864,Final Exam,"[2, 2, 1, 2, 2]"
865,Prior Assessment Test,"[1, 0, 0, 1, 1]"
865,3,{}
865,AT18,"{1: 1, 4: 2}"
865,6,{}
865,AT20,"{2: 0, 3: 2}"
865,8,{}
865,AT18,"{1: 2, 4: 2}"
865,AT15,{0: 2}
865,AT20,"{2: 2, 3: 2}"
865,Final Exam,"[2, 2, 2, 2, 2]"
866,Prior Assessment Test,"[1, 0, 1, 0, 0]"
866,AT18,"{1: 1, 4: 0}"
866,2,{}
866,6,{}
866,6,{}
866,1,{}
866,7,{}
866,AT17,{0: 2}
866,AT13,"{1: 2, 3: 1}"
866,Final Exam,"[2, 2, 1, 1, 1]"
867,Prior Assessment Test,"[0, 0, 1, 0, 0]"
867,10,{}
867,AT17,{0: 0}
867,6,{}
867,2,{}
867,6,{}
867,AT13,"{1: 2, 3: 0}"
867,AT20,"{2: 2, 3: 1}"
867,AT17,{0: 2}
867,Final Exam,"[2, 2, 2, 1, 0]"
868,Prior Assessment Test,"[0, 0, 0, 0, 0]"
868,9,{}
868,6,{}
868,7,{}
868,AT15,{0: 2}
868,AT12,{4: 2}
868,AT13,"{1: 2, 3: 0}"
868,AT20,"{2: 2, 3: 0}"
868,AT11,{3: 0}
868,Final Exam,"[2, 2, 2, 0, 2]"
869,Prior Assessment Test,"[0, 0, 0, 0, 0]"
869,3,{}
869,AT18,"{1: 2, 4: 2}"
869,AT17,{0: 1}
869,5,{}
869,1,{}
869,5,{}
869,8,{}
869,AT20,"{2: 0, 3: 1}"
869,Final Exam,"[2, 2, 0, 1, 2]"
870,Prior Assessment Test,"[1, 0, 0, 0, 1]"
870,6,{}
870,AT13,"{1: 2, 3: 2}"
870,8,{}
870,10,{}
870,3,{}
870,AT17,{0: 2}
870,AT12,{4: 2}
870,AT20,"{2: 2, 3: 2}"
870,Final Exam,"[2, 2, 2, 2, 2]"
871,Prior Assessment Test,"[0, 1, 0, 0, 0]"
871,3,{}
871,9,{}
871,AT12,{4: 2}
871,AT13,"{1: 2, 3: 1}"
871,5,{}
871,5,{}
871,5,{}
871,AT20,"{2: 2, 3: 2}"
871,Final Exam,"[2, 2, 2, 2, 2]"
872,Prior Assessment Test,"[1, 0, 0, 0, 0]"
872,AT13,"{1: 2, 3: 2}"
872,8,{}
872,8,{}
872,1,{}
872,AT17,{0: 2}
872,8,{}
872,2,{}
872,AT12,{4: 1}
872,Final Exam,"[2, 2, 2, 2, 1]"
873,Prior Assessment Test,"[1, 0, 0, 0, 0]"
873,9,{}
873,8,{}
873,AT13,"{1: 1, 3: 2}"
873,AT12,{4: 0}
873,AT15,{0: 2}
873,2,{}
873,AT20,"{2: 2, 3: 2}"
873,AT18,"{1: 1, 4: 0}"
873,Final Exam,"[2, 1, 2, 2, 0]"
874,Prior Assessment Test,"[0, 0, 0, 0, 1]"
874,7,{}
874,7,{}
874,AT17,{0: 2}
874,8,{}
874,9,{}
874,AT13,"{1: 2, 3: 1}"
874,8,{}
874,AT12,{4: 2}
874,Final Exam,"[2, 2, 1, 1, 2]"
875,Prior Assessment Test,"[0, 0, 0, 0, 1]"
875,AT15,{0: 1}
875,7,{}
875,1,{}
875,8,{}
875,3,{}
875,1,{}
875,AT18,"{1: 1, 4: 2}"
875,AT20,"{2: 1, 3: 0}"
875,Final Exam,"[2, 1, 1, 0, 2]"
876,Prior Assessment Test,"[0, 1, 0, 0, 1]"
876,AT18,"{1: 2, 4: 1}"
876,AT17,{0: 2}
876,7,{}
876,8,{}
876,AT12,{4: 2}
876,AT20,"{2: 2, 3: 2}"
876,Final Exam,"[2, 2, 2, 2, 2]"
877,Prior Assessment Test,"[0, 0, 0, 0, 0]"
877,AT19,{3: 1}
877,5,{}
877,1,{}
877,AT18,"{1: 0, 4: 0}"
877,AT13,"{1: 0, 3: 1}"
877,9,{}
877,AT17,{0: 1}
877,5,{}
877,Final Exam,"[2, 0, 0, 2, 0]"
878,Prior Assessment Test,"[0, 1, 1, 1, 0]"
878,5,{}
878,AT13,"{1: 2, 3: 1}"
878,2,{}
878,1,{}
878,5,{}
878,AT15,{0: 1}
878,AT15,{0: 1}
878,AT18,"{1: 2, 4: 1}"
878,Final Exam,"[1, 2, 2, 2, 1]"
879,Prior Assessment Test,"[0, 0, 0, 0, 0]"
879,AT12,{4: 2}
879,8,{}
879,5,{}
879,5,{}
879,6,{}
879,AT13,"{1: 2, 3: 2}"
879,AT17,{0: 2}
879,AT20,"{2: 2, 3: 2}"
879,Final Exam,"[2, 2, 2, 2, 2]"
880,Prior Assessment Test,"[0, 0, 0, 0, 0]"
880,10,{}
880,9,{}
880,3,{}
880,5,{}
880,5,{}
880,5,{}
880,AT13,"{1: 2, 3: 2}"
880,AT17,{0: 2}
880,Final Exam,"[2, 2, 2, 2, 0]"
881,Prior Assessment Test,"[0, 0, 0, 1, 0]"
881,AT18,"{1: 0, 4: 1}"
881,AT12,{4: 2}
881,AT13,"{1: 1, 3: 2}"
881,1,{}
881,2,{}
881,6,{}
881,2,{}
881,2,{}
881,Final Exam,"[2, 2, 0, 2, 2]"
882,Prior Assessment Test,"[0, 0, 1, 0, 0]"
882,AT18,"{1: 0, 4: 0}"
882,2,{}
882,1,{}
882,AT20,"{2: 2, 3: 0}"
882,5,{}
882,AT15,{0: 1}
882,AT17,{0: 1}
882,AT15,{0: 2}
882,Final Exam,"[2, 0, 2, 0, 0]"
883,Prior Assessment Test,"[0, 0, 0, 0, 1]"
883,1,{}
883,9,{}
883,AT13,"{1: 1, 3: 1}"
883,AT13,"{1: 2, 3: 2}"
883,3,{}
883,AT18,"{1: 2, 4: 2}"
883,AT15,{0: 2}
883,AT20,"{2: 2, 3: 2}"
883,Final Exam,"[2, 2, 2, 2, 2]"
884,Prior Assessment Test,"[0, 0, 1, 0, 1]"
884,AT13,"{1: 0, 3: 0}"
884,5,{}
884,5,{}
884,5,{}
884,5,{}
884,5,{}
884,AT12,{4: 1}
884,AT18,"{1: 0, 4: 1}"
884,Final Exam,"[2, 0, 1, 2, 1]"
885,Prior Assessment Test,"[0, 0, 0, 1, 0]"
885,6,{}
885,3,{}
885,AT12,{4: 2}
885,9,{}
885,5,{}
885,2,{}
885,6,{}
885,AT15,{0: 0}
885,Final Exam,"[0, 2, 2, 1, 2]"
886,Prior Assessment Test,"[0, 0, 0, 0, 0]"
886,AT18,"{1: 0, 4: 2}"
886,10,{}
886,10,{}
886,5,{}
886,6,{}
886,2,{}
886,5,{}
886,AT20,"{2: 1, 3: 2}"
886,Final Exam,"[2, 2, 1, 2, 2]"
887,Prior Assessment Test,"[0, 0, 0, 0, 1]"
887,AT20,"{2: 1, 3: 0}"
887,9,{}
887,AT18,"{1: 0, 4: 1}"
887,3,{}
887,AT13,"{1: 2, 3: 1}"
887,AT12,{4: 2}
887,AT20,"{2: 2, 3: 2}"
887,AT15,{0: 0}
887,Final Exam,"[0, 2, 2, 2, 2]"
888,Prior Assessment Test,"[1, 0, 0, 0, 0]"
888,AT13,"{1: 2, 3: 1}"
888,7,{}
888,1,{}
888,AT17,{0: 2}
888,AT19,{3: 2}
888,7,{}
888,AT12,{4: 2}
888,AT20,"{2: 2, 3: 2}"
888,Final Exam,"[2, 2, 2, 2, 2]"
889,Prior Assessment Test,"[0, 0, 0, 0, 0]"
889,5,{}
889,AT13,"{1: 0, 3: 0}"
889,6,{}
889,10,{}
889,AT13,"{1: 2, 3: 1}"
889,5,{}
889,AT15,{0: 1}
889,AT18,"{1: 2, 4: 0}"
889,Final Exam,"[1, 2, 0, 1, 0]"
890,Prior Assessment Test,"[1, 0, 0, 0, 1]"
890,AT13,"{1: 1, 3: 2}"
890,10,{}
890,2,{}
890,10,{}
890,2,{}
890,AT18,"{1: 2, 4: 2}"
890,AT20,"{2: 2, 3: 2}"
890,AT15,{0: 2}
890,Final Exam,"[2, 2, 2, 2, 2]"
891,Prior Assessment Test,"[0, 0, 0, 0, 1]"
891,AT18,"{1: 1, 4: 2}"
891,5,{}
891,10,{}
891,AT13,"{1: 2, 3: 2}"
891,2,{}
891,10,{}
891,5,{}
891,AT20,"{2: 2, 3: 2}"
891,Final Exam,"[2, 2, 2, 2, 2]"
892,Prior Assessment Test,"[0, 0, 0, 0, 0]"
892,10,{}
892,AT13,"{1: 2, 3: 2}"
892,AT17,{0: 2}
892,AT12,{4: 0}
892,AT20,"{2: 0, 3: 2}"
892,AT20,"{2: 0, 3: 2}"
892,AT12,{4: 1}
892,AT12,{4: 1}
892,Final Exam,"[2, 2, 0, 2, 1]"
893,Prior Assessment Test,"[0, 0, 1, 0, 0]"
893,8,{}
893,6,{}
893,AT18,"{1: 0, 4: 0}"
893,AT20,"{2: 2, 3: 1}"
893,AT13,"{1: 0, 3: 1}"
893,5,{}
893,AT17,{0: 2}
893,AT11,{3: 1}
893,Final Exam,"[2, 0, 2, 1, 0]"
894,Prior Assessment Test,"[0, 0, 0, 0, 0]"
894,AT18,"{1: 0, 4: 0}"
894,AT18,"{1: 1, 4: 2}"
894,5,{}
894,8,{}
894,5,{}
894,AT13,"{1: 2, 3: 2}"
894,AT20,"{2: 1, 3: 2}"
894,AT20,"{2: 1, 3: 2}"
894,Final Exam,"[1, 2, 1, 2, 2]"
895,Prior Assessment Test,"[0, 1, 0, 2, 0]"
895,3,{}
895,AT13,"{1: 2, 3: 2}"
895,2,{}
895,AT20,"{2: 2, 3: 2}"
895,7,{}
895,AT17,{0: 1}
895,AT15,{0: 1}
895,AT12,{4: 2}
895,Final Exam,"[1, 2, 2, 2, 2]"
896,Prior Assessment Test,"[0, 0, 0, 0, 1]"
896,10,{}
896,5,{}
896,5,{}
896,3,{}
896,5,{}
896,9,{}
896,AT18,"{1: 2, 4: 2}"
896,AT20,"{2: 2, 3: 2}"
896,Final Exam,"[2, 2, 2, 2, 2]"
897,Prior Assessment Test,"[1, 0, 0, 0, 0]"
897,2,{}
897,AT13,"{1: 0, 3: 0}"
897,AT20,"{2: 1, 3: 1}"
897,AT13,"{1: 2, 3: 2}"
897,AT12,{4: 2}
897,AT15,{0: 2}
897,2,{}
897,AT20,"{2: 2, 3: 2}"
897,Final Exam,"[2, 2, 2, 2, 2]"
898,Prior Assessment Test,"[0, 0, 1, 1, 0]"
898,AT12,{4: 0}
898,7,{}
898,AT13,"{1: 1, 3: 2}"
898,9,{}
898,7,{}
898,10,{}
898,AT16,{1: 2}
898,AT12,{4: 2}
